Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-07T19:00:00.000000,Canada,Québec,CA-QC,0.34,28.29,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T20:00:00.000000,Canada,Québec,CA-QC,0.34,28.19,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T21:00:00.000000,Canada,Québec,CA-QC,0.32,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T22:00:00.000000,Canada,Québec,CA-QC,0.32,27.96,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T23:00:00.000000,Canada,Québec,CA-QC,0.33,27.97,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T00:00:00.000000,Canada,Québec,CA-QC,0.34,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T01:00:00.000000,Canada,Québec,CA-QC,0.34,28.11,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T02:00:00.000000,Canada,Québec,CA-QC,0.35,28.26,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T03:00:00.000000,Canada,Québec,CA-QC,0.38,28.51,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T04:00:00.000000,Canada,Québec,CA-QC,0.49,28.81,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T05:00:00.000000,Canada,Québec,CA-QC,0.51,28.99,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T06:00:00.000000,Canada,Québec,CA-QC,0.52,29.1,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T07:00:00.000000,Canada,Québec,CA-QC,0.53,29.17,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T08:00:00.000000,Canada,Québec,CA-QC,0.52,29.15,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T09:00:00.000000,Canada,Québec,CA-QC,0.5,28.96,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T10:00:00.000000,Canada,Québec,CA-QC,0.47,28.68,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T11:00:00.000000,Canada,Québec,CA-QC,0.44,28.39,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T12:00:00.000000,Canada,Québec,CA-QC,0.42,28.27,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T13:00:00.000000,Canada,Québec,CA-QC,0.41,28.24,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T14:00:00.000000,Canada,Québec,CA-QC,0.41,28.26,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T15:00:00.000000,Canada,Québec,CA-QC,0.41,28.28,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T16:00:00.000000,Canada,Québec,CA-QC,0.42,28.3,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T17:00:00.000000,Canada,Québec,CA-QC,0.43,28.34,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T18:00:00.000000,Canada,Québec,CA-QC,0.43,28.38,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T19:00:00.000000,Canada,Québec,CA-QC,0.34,28.29,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T20:00:00.000000,Canada,Québec,CA-QC,0.34,28.19,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T21:00:00.000000,Canada,Québec,CA-QC,0.32,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T22:00:00.000000,Canada,Québec,CA-QC,0.32,27.96,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-08T23:00:00.000000,Canada,Québec,CA-QC,0.33,27.97,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T00:00:00.000000,Canada,Québec,CA-QC,0.34,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T01:00:00.000000,Canada,Québec,CA-QC,0.34,28.11,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T02:00:00.000000,Canada,Québec,CA-QC,0.35,28.26,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T03:00:00.000000,Canada,Québec,CA-QC,0.38,28.51,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T04:00:00.000000,Canada,Québec,CA-QC,0.49,28.81,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T05:00:00.000000,Canada,Québec,CA-QC,0.51,28.99,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T06:00:00.000000,Canada,Québec,CA-QC,0.52,29.1,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T07:00:00.000000,Canada,Québec,CA-QC,0.53,29.17,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T08:00:00.000000,Canada,Québec,CA-QC,0.52,29.15,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T09:00:00.000000,Canada,Québec,CA-QC,0.5,28.96,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T10:00:00.000000,Canada,Québec,CA-QC,0.47,28.68,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T11:00:00.000000,Canada,Québec,CA-QC,0.44,28.39,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T12:00:00.000000,Canada,Québec,CA-QC,0.42,28.27,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T13:00:00.000000,Canada,Québec,CA-QC,0.41,28.24,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T14:00:00.000000,Canada,Québec,CA-QC,0.41,28.26,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T15:00:00.000000,Canada,Québec,CA-QC,0.41,28.28,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T16:00:00.000000,Canada,Québec,CA-QC,0.42,28.3,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T17:00:00.000000,Canada,Québec,CA-QC,0.43,28.34,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T18:00:00.000000,Canada,Québec,CA-QC,0.43,28.38,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T19:00:00.000000,Canada,Québec,CA-QC,0.34,28.29,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T20:00:00.000000,Canada,Québec,CA-QC,0.34,28.19,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T21:00:00.000000,Canada,Québec,CA-QC,0.32,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T22:00:00.000000,Canada,Québec,CA-QC,0.32,27.96,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-09T23:00:00.000000,Canada,Québec,CA-QC,0.33,27.97,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T00:00:00.000000,Canada,Québec,CA-QC,0.34,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T01:00:00.000000,Canada,Québec,CA-QC,0.34,28.11,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T02:00:00.000000,Canada,Québec,CA-QC,0.35,28.26,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T03:00:00.000000,Canada,Québec,CA-QC,0.38,28.51,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T04:00:00.000000,Canada,Québec,CA-QC,0.49,28.81,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T05:00:00.000000,Canada,Québec,CA-QC,0.51,28.99,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T06:00:00.000000,Canada,Québec,CA-QC,0.52,29.1,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T07:00:00.000000,Canada,Québec,CA-QC,0.53,29.17,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T08:00:00.000000,Canada,Québec,CA-QC,0.52,29.15,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T09:00:00.000000,Canada,Québec,CA-QC,0.5,28.96,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T10:00:00.000000,Canada,Québec,CA-QC,0.47,28.68,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T11:00:00.000000,Canada,Québec,CA-QC,0.44,28.39,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T12:00:00.000000,Canada,Québec,CA-QC,0.42,28.27,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T13:00:00.000000,Canada,Québec,CA-QC,0.41,28.24,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T14:00:00.000000,Canada,Québec,CA-QC,0.41,28.26,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T15:00:00.000000,Canada,Québec,CA-QC,0.41,28.28,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T16:00:00.000000,Canada,Québec,CA-QC,0.42,28.3,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T17:00:00.000000,Canada,Québec,CA-QC,0.43,28.34,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T18:00:00.000000,Canada,Québec,CA-QC,0.43,28.38,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T19:00:00.000000,Canada,Québec,CA-QC,0.34,28.29,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T20:00:00.000000,Canada,Québec,CA-QC,0.34,28.19,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T21:00:00.000000,Canada,Québec,CA-QC,0.32,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T22:00:00.000000,Canada,Québec,CA-QC,0.32,27.96,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-10T23:00:00.000000,Canada,Québec,CA-QC,0.33,27.97,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T00:00:00.000000,Canada,Québec,CA-QC,0.34,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T01:00:00.000000,Canada,Québec,CA-QC,0.34,28.11,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T02:00:00.000000,Canada,Québec,CA-QC,0.35,28.26,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T03:00:00.000000,Canada,Québec,CA-QC,0.38,28.51,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T04:00:00.000000,Canada,Québec,CA-QC,0.49,28.81,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T05:00:00.000000,Canada,Québec,CA-QC,0.51,28.99,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T06:00:00.000000,Canada,Québec,CA-QC,0.52,29.1,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T07:00:00.000000,Canada,Québec,CA-QC,0.53,29.17,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T08:00:00.000000,Canada,Québec,CA-QC,0.52,29.15,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T09:00:00.000000,Canada,Québec,CA-QC,0.5,28.96,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T10:00:00.000000,Canada,Québec,CA-QC,0.47,28.68,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T11:00:00.000000,Canada,Québec,CA-QC,0.44,28.39,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T12:00:00.000000,Canada,Québec,CA-QC,0.42,28.27,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T13:00:00.000000,Canada,Québec,CA-QC,0.41,28.24,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T14:00:00.000000,Canada,Québec,CA-QC,0.41,28.26,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T15:00:00.000000,Canada,Québec,CA-QC,0.41,28.28,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T16:00:00.000000,Canada,Québec,CA-QC,0.42,28.3,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T17:00:00.000000,Canada,Québec,CA-QC,0.43,28.34,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T18:00:00.000000,Canada,Québec,CA-QC,0.43,28.38,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T19:00:00.000000,Canada,Québec,CA-QC,0.34,28.29,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T20:00:00.000000,Canada,Québec,CA-QC,0.34,28.19,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T21:00:00.000000,Canada,Québec,CA-QC,0.32,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T22:00:00.000000,Canada,Québec,CA-QC,0.32,27.96,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11T23:00:00.000000,Canada,Québec,CA-QC,0.33,27.97,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T00:00:00.000000,Canada,Québec,CA-QC,0.34,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T01:00:00.000000,Canada,Québec,CA-QC,0.34,28.11,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T02:00:00.000000,Canada,Québec,CA-QC,0.35,28.26,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T03:00:00.000000,Canada,Québec,CA-QC,0.38,28.51,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T04:00:00.000000,Canada,Québec,CA-QC,0.49,28.81,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T05:00:00.000000,Canada,Québec,CA-QC,0.51,28.99,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T06:00:00.000000,Canada,Québec,CA-QC,0.54,29.09,99.9,99.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T07:00:00.000000,Canada,Québec,CA-QC,0.53,29.17,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T08:00:00.000000,Canada,Québec,CA-QC,0.52,29.15,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T09:00:00.000000,Canada,Québec,CA-QC,0.5,28.96,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T10:00:00.000000,Canada,Québec,CA-QC,0.47,28.68,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T11:00:00.000000,Canada,Québec,CA-QC,0.44,28.39,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T12:00:00.000000,Canada,Québec,CA-QC,0.42,28.27,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T13:00:00.000000,Canada,Québec,CA-QC,0.41,28.24,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T14:00:00.000000,Canada,Québec,CA-QC,0.41,28.26,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T15:00:00.000000,Canada,Québec,CA-QC,0.41,28.28,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T16:00:00.000000,Canada,Québec,CA-QC,0.42,28.3,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T17:00:00.000000,Canada,Québec,CA-QC,0.43,28.34,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T18:00:00.000000,Canada,Québec,CA-QC,0.43,28.38,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T19:00:00.000000,Canada,Québec,CA-QC,0.34,28.29,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T20:00:00.000000,Canada,Québec,CA-QC,0.34,28.19,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T21:00:00.000000,Canada,Québec,CA-QC,0.32,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T22:00:00.000000,Canada,Québec,CA-QC,0.32,27.96,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-12T23:00:00.000000,Canada,Québec,CA-QC,0.33,27.97,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T00:00:00.000000,Canada,Québec,CA-QC,0.34,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T01:00:00.000000,Canada,Québec,CA-QC,0.34,28.11,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T02:00:00.000000,Canada,Québec,CA-QC,0.35,28.26,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T03:00:00.000000,Canada,Québec,CA-QC,0.38,28.51,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T04:00:00.000000,Canada,Québec,CA-QC,0.49,28.81,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T05:00:00.000000,Canada,Québec,CA-QC,0.51,28.99,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T06:00:00.000000,Canada,Québec,CA-QC,0.52,29.1,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T07:00:00.000000,Canada,Québec,CA-QC,0.53,29.17,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T08:00:00.000000,Canada,Québec,CA-QC,0.52,29.15,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T09:00:00.000000,Canada,Québec,CA-QC,0.5,28.96,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T10:00:00.000000,Canada,Québec,CA-QC,0.47,28.68,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T11:00:00.000000,Canada,Québec,CA-QC,0.44,28.39,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T12:00:00.000000,Canada,Québec,CA-QC,0.42,28.27,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T13:00:00.000000,Canada,Québec,CA-QC,0.41,28.24,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T14:00:00.000000,Canada,Québec,CA-QC,0.41,28.26,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T15:00:00.000000,Canada,Québec,CA-QC,0.41,28.28,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T16:00:00.000000,Canada,Québec,CA-QC,0.42,28.3,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T17:00:00.000000,Canada,Québec,CA-QC,0.43,28.34,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T18:00:00.000000,Canada,Québec,CA-QC,0.43,28.38,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T19:00:00.000000,Canada,Québec,CA-QC,0.34,28.29,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T20:00:00.000000,Canada,Québec,CA-QC,0.34,28.19,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T21:00:00.000000,Canada,Québec,CA-QC,0.32,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T22:00:00.000000,Canada,Québec,CA-QC,0.32,27.96,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-13T23:00:00.000000,Canada,Québec,CA-QC,0.33,27.97,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T00:00:00.000000,Canada,Québec,CA-QC,0.34,28.03,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T01:00:00.000000,Canada,Québec,CA-QC,0.34,28.11,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T02:00:00.000000,Canada,Québec,CA-QC,0.35,28.26,99.94,99.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T03:00:00.000000,Canada,Québec,CA-QC,0.38,28.51,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T04:00:00.000000,Canada,Québec,CA-QC,0.49,28.81,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T05:00:00.000000,Canada,Québec,CA-QC,0.51,28.99,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T06:00:00.000000,Canada,Québec,CA-QC,0.54,29.07,99.91,99.71,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T07:00:00.000000,Canada,Québec,CA-QC,0.54,29.13,99.9,99.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T08:00:00.000000,Canada,Québec,CA-QC,0.55,29.12,99.9,99.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T09:00:00.000000,Canada,Québec,CA-QC,0.5,28.96,99.91,99.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T10:00:00.000000,Canada,Québec,CA-QC,0.47,28.68,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T11:00:00.000000,Canada,Québec,CA-QC,0.44,28.39,99.92,99.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T12:00:00.000000,Canada,Québec,CA-QC,0.42,28.27,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T13:00:00.000000,Canada,Québec,CA-QC,0.41,28.24,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T14:00:00.000000,Canada,Québec,CA-QC,0.41,28.26,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-14T15:00:00.000000,Canada,Québec,CA-QC,0.41,28.28,99.93,99.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
